"AppID"	"Price"	"Category_new"	"Subcategory_new"	"IsFree"	"RateC_avg"	"RateC_n"	"RateA_avg"	"RateA_n"	"DaysSinceUpdate"
145858	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	124	4	18461	32
145859	"Free"	"lifestyle"	"lifestyle"	TRUE	3	13	2	422	17
145863	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	98	6
145887	"Free"	"lifestyle"	"food and drink"	TRUE		0	3.5	33	567
145896	"Free"	"lifestyle"	"lifestyle"	TRUE	5	37	4.5	277	63
145936	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	11	2.5	209	1122
145958	"Free"	"lifestyle"	"entertainment"	TRUE	4	17	3.5	110	523
145975	"$3.99"	"lifestyle"	"lifestyle"	FALSE	5	10	4.5	121	502
145994	"$2.99"	"lifestyle"	"entertainment"	FALSE	5	11	5	97	267
146000	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	2303	183
146013	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	4.5	59	520
146015	"Free"	"lifestyle"	"entertainment"	TRUE	5	112	5	536	267
146016	"Free"	"lifestyle"	"entertainment"	TRUE	5	22	5	56	267
146021	"$2.99"	"lifestyle"	"lifestyle"	FALSE	3	36	3	104	2080
146024	"$3.99"	"lifestyle"	"entertainment"	FALSE	5	157	5	575	267
146037	"Free"	"lifestyle"	"lifestyle"	TRUE	4	10	4.5	69	337
146038	"$3.99"	"lifestyle"	"lifestyle"	FALSE	4.5	5	4.5	52	336
146039	"$4.99"	"lifestyle"	"lifestyle"	FALSE	5	9	4	52	336
146040	"Free"	"lifestyle"	"lifestyle"	TRUE	4	9	4	60	337
146104	"$2.99"	"lifestyle"	"productivity"	FALSE		0	4	39	430
146108	"Free"	"lifestyle"	"social networking"	TRUE	4	5	3	805	5
146131	"Free"	"lifestyle"	"entertainment"	TRUE	3	23	2.5	73	1376
146166	"Free"	"lifestyle"	"music"	TRUE		0	3	48	20
146172	"Free"	"lifestyle"	"food and drink"	TRUE	5	18	4.5	150	48
146235	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	1.5	30	816
146287	"$2.99"	"lifestyle"	"catalogs"	FALSE	4	12	4.5	35	628
146293	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2	83	2	83	1894
146303	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	42	62
146314	"Free"	"lifestyle"	"games"	TRUE	3	15	3.5	48	509
146328	"Free"	"lifestyle"	"games"	TRUE	3.5	31	3.5	31	
146343	"Free"	"lifestyle"	"entertainment"	TRUE	1.5	5	2.5	319	983
146350	"Free"	"lifestyle"	"social networking"	TRUE	2.5	84	2	128	1306
146351	"$1.99"	"lifestyle"	"lifestyle"	FALSE		0	2	558	1142
146370	"Free"	"lifestyle"	"entertainment"	TRUE	2	58	2	58	423
146478	"Free"	"lifestyle"	"travel"	TRUE		0	3	130	1100
146485	"$0.99"	"lifestyle"	"travel"	FALSE	2.5	7	3.5	67	232
146535	"Free"	"lifestyle"	"travel"	TRUE		0	4.5	40	9
146568	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	32	4.5	32	
146596	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	7	3	34	1160
146694	"Free"	"lifestyle"	"food and drink"	TRUE		0	3.5	38	1147
146719	"$4.99"	"lifestyle"	"food and drink"	FALSE		0	4	94	44
146737	"$3.99"	"lifestyle"	"books"	FALSE	5	52	5	255	880
146778	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	11	2.5	56	1227
146810	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	41	3.5	55	2004
146848	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3	75	3	75	
146852	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	8	4.5	174	37
146853	"Free"	"lifestyle"	"news"	TRUE	4.5	68	4	908	48
146901	"Free"	"lifestyle"	"health and fitness"	TRUE	4.5	42	4.5	212	398
146928	"Free"	"social networking"	"lifestyle"	TRUE	2.5	49	2.5	49	
146957	"$1.99"	"lifestyle"	"education"	FALSE	5	18	4.5	123	571
146977	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	55	264
146978	"Free"	"lifestyle"	"games"	TRUE	4.5	183	4	3248	92
147002	"$2.99"	"lifestyle"	"entertainment"	FALSE	2	12	3	566	10
147078	"Free"	"lifestyle"	"news"	TRUE		0	4	37	115
147094	"Free"	"lifestyle"	"entertainment"	TRUE		0	2	114	307
147108	"Free"	"lifestyle"	"utilities"	TRUE		0	2.5	39	1132
147123	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	67	2.5	69	490
147124	"Free"	"lifestyle"	"lifestyle"	TRUE	2	20	2	49	796
147143	"Free"	"lifestyle"	"entertainment"	TRUE	4	34	4	193	179
147154	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	1381	61
147170	"Free"	"social networking"	"lifestyle"	TRUE	4.5	10	5	48	874
147228	"Free"	"lifestyle"	"health and fitness"	TRUE	5	12	5	42	560
147250	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	12	3	40	262
147307	"Free"	"lifestyle"	"sports"	TRUE	1.5	9	2.5	386	16
147325	"Free"	"lifestyle"	"entertainment"	TRUE	4	15	2.5	121	1613
147382	"Free"	"lifestyle"	"productivity"	TRUE	3.5	5	3	34	585
147482	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	131	3.5	131	
147483	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	14	4.5	204	61
147485	"Free"	"lifestyle"	"utilities"	TRUE		0	4	54	11
147489	"$2.99"	"lifestyle"	"entertainment"	FALSE		0	2	36	1657
147491	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	22	1.5	30	1220
147506	"Free"	"lifestyle"	"lifestyle"	TRUE	3	124	3	124	
147513	"Free"	"lifestyle"	"games"	TRUE	4.5	111	4.5	111	
147514	"Free"	"lifestyle"	"games"	TRUE	3.5	58	3.5	1439	156
147527	"Free"	"lifestyle"	"education"	TRUE		0	2.5	48	539
147537	"Free"	"lifestyle"	"utilities"	TRUE		0	2.5	60	12
147595	"Free"	"lifestyle"	"social networking"	TRUE	2.5	181	2.5	181	
147610	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	37	16
147616	"Free"	"lifestyle"	"games"	TRUE	2.5	30	2.5	49	1865
147620	"Free"	"lifestyle"	"food and drink"	TRUE		0	2	95	4
147650	"Free"	"lifestyle"	"social networking"	TRUE	4.5	1089	4	5010	482
147651	"Free"	"lifestyle"	"social networking"	TRUE	3.5	116	4	88947	38
147655	"$0.99"	"lifestyle"	"entertainment"	FALSE	1.5	70	1.5	70	1611
147658	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	112	347
147663	"Free"	"lifestyle"	"photo and video"	TRUE	3.5	19	4	46	214
147666	"$0.99"	"lifestyle"	"photo and video"	FALSE	4	19	4	52	214
147673	"Free"	"lifestyle"	"productivity"	TRUE		0	2.5	59	913
147690	"Free"	"lifestyle"	"navigation"	TRUE	2	10	2	138	1957
147695	"Free"	"lifestyle"	"photo and video"	TRUE		0	4	33	19
147710	"Free"	"social networking"	"lifestyle"	TRUE	3.5	21	3.5	34	1504
147714	"$1.99"	"lifestyle"	"productivity"	FALSE	4	39	3	245	1650
147724	"Free"	"lifestyle"	"social networking"	TRUE		0	4.5	36	608
147727	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	4	56	99
147728	"Free"	"lifestyle"	"lifestyle"	TRUE	5	51	4.5	894	99
147738	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	31	2.5	129	1777
147767	"Free"	"lifestyle"	"lifestyle"	TRUE	5	290	4	16889	197
147768	"Free"	"lifestyle"	"news"	TRUE	1.5	7	2.5	380	198
147790	"Free"	"lifestyle"	"travel"	TRUE		0	2.5	30	23
147796	"Free"	"lifestyle"	"books"	TRUE		0	4	398	125
147810	"Free"	"lifestyle"	"food and drink"	TRUE	2.5	166	2	260	1943
147813	"Free"	"lifestyle"	"food and drink"	TRUE	2.5	216	2.5	216	
147851	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	334	1311
147855	"Free"	"lifestyle"	"entertainment"	TRUE		0	4	146	132
147880	"$0.99"	"lifestyle"	"news"	FALSE		0	4.5	42	105
147916	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	15	4	136	131
147917	"Free"	"lifestyle"	"entertainment"	TRUE		0	4	30	15
147918	"Free"	"lifestyle"	"entertainment"	TRUE		0	4	53	92
147919	"Free"	"lifestyle"	"utilities"	TRUE	3.5	61	3.5	88	1728
147936	"$0.99"	"lifestyle"	"health and fitness"	FALSE	5	7	5	36	321
147941	"Free"	"lifestyle"	"lifestyle"	TRUE	3	13	3	33	515
147965	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	30	566
147970	"$0.99"	"lifestyle"	"food and drink"	FALSE	3.5	10	4.5	291	934
147979	"Free"	"lifestyle"	"food and drink"	TRUE	4	8	4	53	211
147982	"Free"	"lifestyle"	"business"	TRUE	4.5	13	4.5	388	43
147985	"Free"	"lifestyle"	"lifestyle"	TRUE	5	8	4.5	115	46
147995	"Free"	"lifestyle"	"lifestyle"	TRUE	4	12	4.5	33	169
148004	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	1483	450
148098	"Free"	"lifestyle"	"food and drink"	TRUE	3.5	5	3	70	46
148115	"Free"	"lifestyle"	"news"	TRUE		0	4	119	22
148120	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	7	3.5	47	1326
148130	"Free"	"lifestyle"	"utilities"	TRUE	3	823	3	823	
148131	"Free"	"lifestyle"	"utilities"	TRUE	3	5111	2.5	36978	1992
148144	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	78	716
148146	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	511	12
148147	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	200	12
148149	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	201	493
148159	"Free"	"lifestyle"	"utilities"	TRUE	4	58	3.5	574	66
148161	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	84	3.5	84	
148168	"$0.99"	"lifestyle"	"utilities"	FALSE		0	4.5	63	1284
148170	"Free"	"lifestyle"	"lifestyle"	TRUE	4	11	3.5	204	263
148175	"$1.99"	"lifestyle"	"productivity"	FALSE	2	60	2	60	
148210	"Free"	"lifestyle"	"travel"	TRUE		0	4	31	597
148211	"$4.99"	"lifestyle"	"food and drink"	FALSE	3	7	4	30	852
148219	"Free"	"lifestyle"	"entertainment"	TRUE	3	11	4.5	53	119
148225	"Free"	"lifestyle"	"travel"	TRUE	5	41	4.5	135	17
148228	"Free"	"lifestyle"	"business"	TRUE	4	62	4	62	
148244	"$2.99"	"lifestyle"	"health and fitness"	FALSE	2.5	106	3	485	1714
148245	"Free"	"lifestyle"	"health and fitness"	TRUE	3	283	3	5535	1714
148247	"$0.99"	"lifestyle"	"utilities"	FALSE		0	3	730	876
148254	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	224	1276
148264	"Free"	"lifestyle"	"productivity"	TRUE	3	20	4	182	326
148267	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	2107	185
148268	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	11286	185
148269	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	52	111
148270	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	3.5	2793	185
148286	"Free"	"lifestyle"	"lifestyle"	TRUE	3	41	3	41	
148296	"$0.99"	"lifestyle"	"productivity"	FALSE	3.5	8	2	202	1307
148308	"$0.99"	"lifestyle"	"productivity"	FALSE		0	3	36	1060
148314	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	51	2.5	110	1987
148349	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	9	4	233	26
148370	"$2.99"	"lifestyle"	"entertainment"	FALSE	4.5	1224	3.5	7039	156
148379	"$3.99"	"lifestyle"	"productivity"	FALSE		0	4	176	222
148380	"Free"	"lifestyle"	"productivity"	TRUE		0	4	116	223
148384	"Free"	"lifestyle"	"lifestyle"	TRUE	4	38	4	1054	220
148440	"$0.99"	"lifestyle"	"health and fitness"	FALSE		0	4.5	111	151
148443	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	40	87
148448	"$1.99"	"lifestyle"	"lifestyle"	FALSE	2.5	14	4	149	124
148458	"Free"	"lifestyle"	"productivity"	TRUE	3.5	7	3.5	36	920
148482	"Free"	"lifestyle"	"social networking"	TRUE		0	4	1761	4
148483	"Free"	"lifestyle"	"social networking"	TRUE		0	4.5	314	62
148487	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	13	3	80	255
148534	"Free"	"lifestyle"	"music"	TRUE		0	4.5	42	3
148535	"Free"	"lifestyle"	"lifestyle"	TRUE	3	14	3	4461	160
148536	"Free"	"social networking"	"lifestyle"	TRUE		0	3.5	34	101
148540	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	41	4.5	41	
148557	"Free"	"lifestyle"	"lifestyle"	TRUE	5	6	4	151	113
148563	"Free"	"lifestyle"	"food and drink"	TRUE	5	10	4.5	113	51
148572	"Free"	"social networking"	"lifestyle"	TRUE		0	4.5	66	48
148576	"$0.99"	"lifestyle"	"business"	FALSE	3.5	57	4	94	1168
148577	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	50	4	126	124
148578	"Free"	"lifestyle"	"business"	TRUE	4.5	19	4.5	108	20
148586	"$9.99"	"lifestyle"	"health and fitness"	FALSE		0	4	339	1
148680	"Free"	"lifestyle"	"entertainment"	TRUE	3	5646	3	6174	2081
148681	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	97	3	5747	1445
148683	"Free"	"lifestyle"	"games"	TRUE	3	92	3	92	
148688	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	13	2.5	46	188
148699	"Free"	"lifestyle"	"utilities"	TRUE	3	8	4	31	226
148742	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	98	3	109	1559
148743	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	120	2.5	171	1224
148744	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	55	4	58	1304
148747	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	12	4.5	117	18
148756	"Free"	"lifestyle"	"social networking"	TRUE		0	4.5	53	18
148759	"Free"	"lifestyle"	"music"	TRUE	3.5	270	3	1312	27
148765	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	13	3	1465	822
148768	"$2.99"	"weather"	"lifestyle"	FALSE	4	43	4	43	
148789	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	41	3.5	64	2172
148791	"$19.99"	"lifestyle"	"food and drink"	FALSE	3.5	10	4	47	388
148804	"Free"	"lifestyle"	"lifestyle"	TRUE	2	1780	2	1961	2254
148805	"$1.99"	"lifestyle"	"business"	FALSE	5	16	4.5	30	521
148806	"Free"	"lifestyle"	"business"	TRUE	4.5	34	4.5	43	484
148808	"$0.99"	"lifestyle"	"business"	FALSE		0	4.5	105	19
148809	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	573	9
148814	"$0.99"	"lifestyle"	"business"	FALSE	3.5	470	3.5	475	2388
148850	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	6447	141
148946	"Free"	"lifestyle"	"games"	TRUE	2.5	627	2.5	627	
148952	"Free"	"lifestyle"	"lifestyle"	TRUE	4	124	3.5	1707	46
148965	"Free"	"lifestyle"	"social networking"	TRUE	1.5	22	3.5	140	152
148967	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	11	5	56	101
148974	"$0.99"	"lifestyle"	"photo and video"	FALSE		0	3	187	582
148980	"$0.99"	"lifestyle"	"photo and video"	FALSE	4	19	4	43	619
148981	"$0.99"	"lifestyle"	"photo and video"	FALSE		0	4	1656	40
148982	"$2.99"	"lifestyle"	"photo and video"	FALSE	2	9	4	148	1164
148983	"Free"	"lifestyle"	"photo and video"	TRUE		0	3	2148	40
149015	"Free"	"lifestyle"	"games"	TRUE	4.5	1733	4.5	33374	114
149019	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	351	1166
149022	"$0.99"	"lifestyle"	"utilities"	FALSE	3.5	33	3.5	33	
149038	"Free"	"lifestyle"	"productivity"	TRUE		0	2.5	97	73
149048	"$0.99"	"lifestyle"	"utilities"	FALSE	2.5	11	3	30	621
149050	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3	42	3	228	1146
149082	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	35	5
149091	"Free"	"lifestyle"	"lifestyle"	TRUE	4	12	2.5	83	226
149095	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	52	79
149101	"Free"	"lifestyle"	"lifestyle"	TRUE	5	6	5	41	234
149118	"Free"	"lifestyle"	"navigation"	TRUE	1.5	7	3.5	58	559
149119	"$0.99"	"lifestyle"	"utilities"	FALSE	4	7	3.5	130	948
149124	"Free"	"lifestyle"	"education"	TRUE	2	99	2	168	296
149147	"Free"	"lifestyle"	"lifestyle"	TRUE	3	25	3	276	277
149152	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	814	712
149201	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	4	71	26
149207	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	6	3.5	261	1299
149212	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	25	4.5	602	40
149213	"$29.99"	"lifestyle"	"lifestyle"	FALSE	5	9	4.5	363	44
149240	"Free"	"lifestyle"	"photo and video"	TRUE	4	67	4	1974	242
149242	"$1.99"	"lifestyle"	"photo and video"	FALSE	3.5	42	3.5	59	979
149262	"Free"	"lifestyle"	"business"	TRUE	3	6	3	125	296
149270	"$1.99"	"lifestyle"	"photo and video"	FALSE	3.5	6	2.5	84	225
149273	"Free"	"lifestyle"	"news"	TRUE	1.5	8	1.5	67	38
149301	"Free"	"lifestyle"	"games"	TRUE	4	263	4.5	487	1200
149302	"Free"	"lifestyle"	"food and drink"	TRUE		0	2.5	51	34
149308	"Free"	"lifestyle"	"music"	TRUE	4.5	233	4.5	363	981
149335	"Free"	"lifestyle"	"social networking"	TRUE	3.5	2038	3.5	96675	20
149342	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	307	4.5	466	82
149362	"Free"	"lifestyle"	"productivity"	TRUE	4.5	6	4.5	59	43
149376	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	608	2.5	1564	1408
149392	"Free"	"lifestyle"	"games"	TRUE	4.5	36	4.5	36	
149395	"Free"	"lifestyle"	"lifestyle"	TRUE	4	34	4.5	198	195
149396	"Free"	"lifestyle"	"games"	TRUE	4.5	1317	4.5	2225	1139
149397	"$1.99"	"lifestyle"	"productivity"	FALSE	3.5	45	3.5	56	366
149399	"$1.99"	"lifestyle"	"entertainment"	FALSE	4.5	18	4.5	54	769
149409	"Free"	"lifestyle"	"lifestyle"	TRUE	5	61	5	545	32
149414	"$1.99"	"lifestyle"	"entertainment"	FALSE		0	4	49	207
149415	"$2.99"	"lifestyle"	"entertainment"	FALSE		0	3	33	207
149416	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	31	204
149434	"$1.99"	"lifestyle"	"finance"	FALSE	2	6	2.5	41	231
149438	"$0.99"	"lifestyle"	"finance"	FALSE	4	5	4	47	134
149490	"Free"	"lifestyle"	"utilities"	TRUE		0	2.5	38	536
149496	"$3.99"	"lifestyle"	"lifestyle"	FALSE	3.5	9	4.5	37	569
149517	"Free"	"lifestyle"	"food and drink"	TRUE		0	4.5	35	18
149521	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3	169	3	171	2502
149522	"Free"	"lifestyle"	"utilities"	TRUE		0	3.5	32	40
149526	"Free"	"lifestyle"	"food and drink"	TRUE		0	4.5	34	8
149527	"$0.99"	"lifestyle"	"finance"	FALSE		0	3.5	790	1119
149535	"Free"	"lifestyle"	"utilities"	TRUE	1.5	5	2	38	1193
149598	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	6	4.5	83	20
149631	"$0.99"	"lifestyle"	"food and drink"	FALSE		0	1.5	45	591
149676	"Free"	"lifestyle"	"entertainment"	TRUE	1.5	130	2	928	187
149690	"Free"	"lifestyle"	"entertainment"	TRUE	4	9	2.5	102	1676
149733	"Free"	"lifestyle"	"health and fitness"	TRUE	4.5	153	4	275	459
149737	"Free"	"lifestyle"	"productivity"	TRUE	2.5	6	3.5	1328	597
149755	"Free"	"lifestyle"	"utilities"	TRUE	2.5	191	2.5	191	
149772	"$1.99"	"lifestyle"	"productivity"	FALSE		0	3.5	37	108
149789	"Free"	"lifestyle"	"education"	TRUE		0	3.5	34	255
149799	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	30	58
149813	"Free"	"lifestyle"	"food and drink"	TRUE		0	4.5	473	83
149819	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	215	122
149825	"Free"	"lifestyle"	"utilities"	TRUE		0	4.5	73	431
149829	"Free"	"lifestyle"	"utilities"	TRUE		0	3	74	146
149830	"Free"	"lifestyle"	"reference"	TRUE		0	3	75	146
149837	"Free"	"lifestyle"	"news"	TRUE		0	2.5	1120	21
149846	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	20	4	68	785
149882	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	13	2	42	911
149889	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	4	86	8
149895	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	31	201
149914	"$2.99"	"lifestyle"	"productivity"	FALSE	3.5	26	4	330	1640
149921	"$1.99"	"lifestyle"	"productivity"	FALSE	3.5	7	3	135	1796
149941	"Free"	"lifestyle"	"entertainment"	TRUE	5	64	4.5	156	1000
149951	"Free"	"lifestyle"	"photo and video"	TRUE		0	3.5	40	54
149959	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	55	31
149976	"Free"	"lifestyle"	"lifestyle"	TRUE	3	6	2	1173	55
149977	"Free"	"lifestyle"	"utilities"	TRUE	2.5	800	2.5	843	2048
149979	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	142	58
149980	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	5	2.5	100	1292
150014	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	50	221
150017	"Free"	"lifestyle"	"lifestyle"	TRUE	3	270	3	270	
150021	"Free"	"lifestyle"	"food and drink"	TRUE		0	4.5	118	53
150025	"Free"	"lifestyle"	"travel"	TRUE	3.5	17	3.5	61	593
150060	"Free"	"lifestyle"	"music"	TRUE	2.5	124	2.5	124	
150071	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	101	53
150115	"Free"	"lifestyle"	"productivity"	TRUE	4	46	4.5	96	433
150125	"Free"	"lifestyle"	"social networking"	TRUE	3	29	3.5	138	550
150128	"Free"	"lifestyle"	"health and fitness"	TRUE		0	2	94	46
150142	"Free"	"lifestyle"	"health and fitness"	TRUE	3.5	19	4.5	114	38
150155	"Free"	"lifestyle"	"reference"	TRUE		0	3	141	318
150216	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	56	373
150225	"$2.99"	"lifestyle"	"utilities"	FALSE	4.5	44	4	81	828
150231	"Free"	"lifestyle"	"social networking"	TRUE	5	1825	5	1825	
150232	"$2.99"	"lifestyle"	"social networking"	FALSE	4.5	168	4.5	1317	65
150244	"$0.99"	"social networking"	"lifestyle"	FALSE	3.5	5	4.5	105	579
150277	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	202	947
150296	"$0.99"	"lifestyle"	"medical"	FALSE	3	59	3	59	
150305	"Free"	"lifestyle"	"food and drink"	TRUE		0	3.5	54	493
150364	"Free"	"lifestyle"	"games"	TRUE	3.5	60	3.5	64	1167
150397	"Free"	"lifestyle"	"entertainment"	TRUE	4	139	4	276	713
150432	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	30	479
150451	"Free"	"social networking"	"lifestyle"	TRUE	4	16	4	2310	33
150471	"Free"	"lifestyle"	"news"	TRUE	2.5	493	2.5	869	1977
150491	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	4	46	621
150492	"Free"	"lifestyle"	"entertainment"	TRUE	4	45	4	45	
150502	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	20	2	277	178
150530	"Free"	"lifestyle"	"reference"	TRUE	3.5	58	3.5	58	
150553	"Free"	"lifestyle"	"utilities"	TRUE	3.5	10	4.5	250	51
150648	"Free"	"lifestyle"	"social networking"	TRUE	5	5	4.5	161	219
150650	"$0.99"	"lifestyle"	"entertainment"	FALSE	2	108	2	108	
150652	"Free"	"lifestyle"	"lifestyle"	TRUE	4	9	4.5	337	174
150681	"$0.99"	"lifestyle"	"health and fitness"	FALSE		0	2.5	133	511
150684	"$1.99"	"lifestyle"	"finance"	FALSE		0	3.5	70	303
150688	"Free"	"lifestyle"	"lifestyle"	TRUE	2	48	2.5	468	25
150689	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	181	4.5	4829	11
150693	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	41	22
150698	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	132	111
150701	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	1935	1
150721	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	20	4.5	545	124
150738	"Free"	"lifestyle"	"health and fitness"	TRUE		0	4	59	37
150749	"$2.99"	"lifestyle"	"games"	FALSE	2	39	2	48	2067
150763	"Free"	"lifestyle"	"lifestyle"	TRUE	5	18	4.5	472	9
150778	"Free"	"lifestyle"	"productivity"	TRUE	3	285	3	2279	2005
150786	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	5	4.5	39	31
150792	"$0.99"	"lifestyle"	"lifestyle"	FALSE	1.5	6	4	42	1364
150793	"$1.99"	"lifestyle"	"lifestyle"	FALSE	4.5	97	4.5	179	1348
150795	"Free"	"lifestyle"	"lifestyle"	TRUE	4	34	4.5	2725	6
150809	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	3	251	783
150810	"Free"	"lifestyle"	"games"	TRUE		0	4	84	30
150813	"$2.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	33	732
150815	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4	159	4	159	
150826	"Free"	"lifestyle"	"utilities"	TRUE		0	2.5	56	493
150827	"Free"	"lifestyle"	"education"	TRUE	2.5	1098	2	1850	1952
150849	"Free"	"lifestyle"	"photo and video"	TRUE	5	7	4.5	1314	4
150850	"$0.99"	"lifestyle"	"photo and video"	FALSE		0	2.5	773	128
150851	"Free"	"lifestyle"	"photo and video"	TRUE		0	2.5	22520	125
150858	"Free"	"lifestyle"	"entertainment"	TRUE	3	104	3.5	754	983
150887	"Free"	"lifestyle"	"travel"	TRUE	2.5	75	2.5	75	
150892	"Free"	"lifestyle"	"travel"	TRUE		0	3.5	30	916
150917	"Free"	"lifestyle"	"travel"	TRUE	3	7	2	95	1451
150961	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	91	20
151000	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	37	5
151020	"Free"	"lifestyle"	"reference"	TRUE		0	4	154	28
151050	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	862	80
151075	"Free"	"lifestyle"	"reference"	TRUE	1.5	21	2	106	123
151090	"Free"	"lifestyle"	"travel"	TRUE	3.5	8	4	82	22
151107	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	803	2.5	803	
151108	"Free"	"lifestyle"	"catalogs"	TRUE	1.5	16	2	277	124
151110	"Free"	"lifestyle"	"lifestyle"	TRUE	3	24	3	1413	314
