"AppID"	"Price"	"Category_new"	"Subcategory_new"	"IsFree"	"RateC_avg"	"RateC_n"	"RateA_avg"	"RateA_n"	"Updated"
127563	"Free"	"lifestyle"	"entertainment"	TRUE	5	38	5	39	FALSE
127574	"$3.99"	"lifestyle"	"health and fitness"	FALSE	3.5	10	4	55	FALSE
127575	"Free"	"lifestyle"	"health and fitness"	TRUE	3.5	5	4	60	FALSE
127577	"$3.99"	"lifestyle"	"health and fitness"	FALSE	4.5	24	4.5	235	FALSE
127578	"Free"	"lifestyle"	"health and fitness"	TRUE	3	7	4	277	FALSE
127586	"Free"	"lifestyle"	"health and fitness"	TRUE	1.5	121	2.5	635	FALSE
127599	"$1.99"	"lifestyle"	"health and fitness"	FALSE		0	4	120	FALSE
127610	"$0.99"	"lifestyle"	"health and fitness"	FALSE	4	5	3	227	FALSE
127618	"$1.99"	"lifestyle"	"entertainment"	FALSE	3.5	13	3.5	57	FALSE
127662	"Free"	"lifestyle"	"health and fitness"	TRUE	4.5	28	4.5	2093	TRUE
127673	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4.5	20	4.5	32	FALSE
127675	"Free"	"lifestyle"	"health and fitness"	TRUE	4	123	4	565	FALSE
127684	"Free"	"lifestyle"	"health and fitness"	TRUE	3	5	2	38	FALSE
127689	"Free"	"lifestyle"	"health and fitness"	TRUE	3.5	8	4	73	TRUE
127699	"Free"	"lifestyle"	"health and fitness"	TRUE	4.5	98	4.5	1105	FALSE
127711	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	101	FALSE
127729	"Free"	"lifestyle"	"games"	TRUE	3.5	541	2.5	2888	FALSE
127749	"Free"	"lifestyle"	"music"	TRUE		0	2.5	100	FALSE
127770	"$1.99"	"lifestyle"	"lifestyle"	FALSE		0	5	70	TRUE
127771	"Free"	"lifestyle"	"lifestyle"	TRUE		0	5	141	TRUE
127787	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	224	2.5	324	FALSE
127804	"Free"	"lifestyle"	"business"	TRUE	2.5	33	2.5	33	FALSE
127850	"$1.99"	"lifestyle"	"travel"	FALSE	3.5	5	3	70	FALSE
127855	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	703	TRUE
127871	"Free"	"lifestyle"	"books"	TRUE	3.5	13	3.5	30	FALSE
127889	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	37	FALSE
127922	"Free"	"lifestyle"	"education"	TRUE	4.5	19	4.5	138	FALSE
127940	"Free"	"lifestyle"	"music"	TRUE		0	3	133	FALSE
128038	"Free"	"lifestyle"	"productivity"	TRUE	2.5	6	3	86	FALSE
128039	"Free"	"lifestyle"	"productivity"	TRUE	3	27	3.5	39	FALSE
128091	"Free"	"lifestyle"	"travel"	TRUE		0	4.5	38	TRUE
128106	"Free"	"lifestyle"	"utilities"	TRUE		0	2.5	32	FALSE
128126	"Free"	"lifestyle"	"social networking"	TRUE	5	48	5	150	TRUE
128142	"Free"	"lifestyle"	"education"	TRUE	2.5	39	3	133	FALSE
128212	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	46	FALSE
128219	"Free"	"lifestyle"	"news"	TRUE	2.5	19	2.5	187	FALSE
128256	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	431	TRUE
128275	"Free"	"lifestyle"	"entertainment"	TRUE	3	696	3	696	FALSE
128282	"$1.99"	"lifestyle"	"health and fitness"	FALSE		0	3	272	FALSE
128329	"Free"	"lifestyle"	"entertainment"	TRUE	4	115	4	127	FALSE
128346	"Free"	"lifestyle"	"travel"	TRUE	4.5	22	4	481	TRUE
128347	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	56	TRUE
128354	"Free"	"lifestyle"	"lifestyle"	TRUE	2	8	2.5	52	FALSE
128360	"Free"	"lifestyle"	"lifestyle"	TRUE	5	56	5	56	FALSE
128365	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	46	FALSE
128381	"Free"	"lifestyle"	"travel"	TRUE	1.5	11	2.5	185	FALSE
128445	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	11	2.5	34	FALSE
128455	"Free"	"lifestyle"	"catalogs"	TRUE		0	4	38	TRUE
128489	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	51	FALSE
128527	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	11	4	86	FALSE
128548	"Free"	"lifestyle"	"news"	TRUE		0	4.5	152	FALSE
128552	"Free"	"lifestyle"	"travel"	TRUE	2	116	2	209	FALSE
128598	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	18	3	54	FALSE
128599	"Free"	"lifestyle"	"social networking"	TRUE		0	5	33	TRUE
128623	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	12135	TRUE
128644	"$0.99"	"lifestyle"	"health and fitness"	FALSE	3.5	93	3.5	93	FALSE
128658	"Free"	"lifestyle"	"utilities"	TRUE	3.5	29	3.5	44	FALSE
128663	"Free"	"lifestyle"	"utilities"	TRUE		0	3.5	34	FALSE
128677	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	61	TRUE
128688	"Free"	"lifestyle"	"travel"	TRUE		0	4	96	TRUE
128717	"Free"	"lifestyle"	"lifestyle"	TRUE	2	17	2.5	1313	TRUE
128738	"Free"	"lifestyle"	"sports"	TRUE	5	7	5	39	FALSE
128742	"Free"	"lifestyle"	"lifestyle"	TRUE	2	7	3.5	154	FALSE
128747	"Free"	"lifestyle"	"entertainment"	TRUE	4	9	3	81	FALSE
128787	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	34	4.5	36	FALSE
128828	"Free"	"lifestyle"	"lifestyle"	TRUE		0	1	54	FALSE
128832	"Free"	"lifestyle"	"lifestyle"	TRUE	5	80	5	340	TRUE
128834	"$1.99"	"lifestyle"	"reference"	FALSE	4	49	4	49	FALSE
128877	"$2.99"	"lifestyle"	"reference"	FALSE	2	10	3.5	131	TRUE
128918	"$9.99"	"lifestyle"	"lifestyle"	FALSE	5	8	5	184	FALSE
128931	"Free"	"lifestyle"	"lifestyle"	TRUE		0	5	45	TRUE
128958	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	5	4	335	FALSE
128959	"Free"	"lifestyle"	"lifestyle"	TRUE	4	15	4	269	FALSE
129026	"$1.99"	"lifestyle"	"utilities"	FALSE	4.5	54	4.5	565	FALSE
129027	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4	34	3.5	307	FALSE
129030	"Free"	"lifestyle"	"navigation"	TRUE		0	4	95	FALSE
129073	"$1.99"	"lifestyle"	"finance"	FALSE		0	4	44	FALSE
129133	"$1.99"	"lifestyle"	"utilities"	FALSE	1.5	13	2.5	62	FALSE
129156	"Free"	"lifestyle"	"games"	TRUE	4.5	77	4.5	185	FALSE
129242	"Free"	"lifestyle"	"lifestyle"	TRUE		0	5	32	TRUE
129365	"Free"	"lifestyle"	"lifestyle"	TRUE	4	63	4	5946	TRUE
129366	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	30	4	5393	TRUE
129371	"Free"	"lifestyle"	"news"	TRUE	4	16	3	97	FALSE
129416	"Free"	"lifestyle"	"social networking"	TRUE	3	137	3	167	FALSE
129451	"Free"	"lifestyle"	"utilities"	TRUE	1.5	140	1.5	1424	FALSE
129452	"Free"	"lifestyle"	"lifestyle"	TRUE	1	9	1.5	66	FALSE
129471	"$0.99"	"lifestyle"	"travel"	FALSE		0	3	90	FALSE
129495	"Free"	"lifestyle"	"travel"	TRUE	1	5	4.5	55	FALSE
129502	"Free"	"lifestyle"	"food and drink"	TRUE	3.5	288	3.5	319	FALSE
129506	"Free"	"lifestyle"	"travel"	TRUE		0	3.5	685	FALSE
129515	"Free"	"lifestyle"	"news"	TRUE	2.5	25	2.5	352	FALSE
129516	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	6	3	333	FALSE
129522	"Free"	"lifestyle"	"travel"	TRUE	2	6	4	43	FALSE
129524	"$4.99"	"lifestyle"	"travel"	FALSE		0	3	33	FALSE
129588	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	292	3	311	FALSE
129589	"$0.99"	"lifestyle"	"entertainment"	FALSE	2.5	316	2.5	316	FALSE
129598	"Free"	"social networking"	"lifestyle"	TRUE	5	6	5	63	TRUE
129651	"Free"	"lifestyle"	"health and fitness"	TRUE		0	4.5	57	TRUE
129726	"Free"	"lifestyle"	"books"	TRUE	4.5	9	4	167	FALSE
129731	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2	11	3.5	93	FALSE
129734	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	686	FALSE
129755	"Free"	"lifestyle"	"utilities"	TRUE		0	3.5	40	FALSE
129772	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4.5	66	4.5	197	FALSE
129773	"Free"	"lifestyle"	"games"	TRUE	4	13	2.5	643	FALSE
129807	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	3	31	FALSE
129808	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	69	FALSE
129811	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	3	320	FALSE
129813	"$2.99"	"lifestyle"	"lifestyle"	FALSE	4	22	4	159	FALSE
129814	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	65	3.5	85	FALSE
129815	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	49	4	176	FALSE
129819	"$1.99"	"lifestyle"	"entertainment"	FALSE	3.5	30	3.5	30	FALSE
129829	"Free"	"lifestyle"	"entertainment"	TRUE	4	13	3	54	FALSE
129830	"$1.99"	"lifestyle"	"productivity"	FALSE		0	3	339	FALSE
129833	"Free"	"lifestyle"	"entertainment"	TRUE	4	102	4	199	FALSE
129834	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2	5	3.5	38	FALSE
129837	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	10	3.5	30	FALSE
129838	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	15	3	34	FALSE
129867	"Free"	"lifestyle"	"entertainment"	TRUE		0	2	51	TRUE
129876	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	34	FALSE
129916	"Free"	"lifestyle"	"food and drink"	TRUE		0	3.5	35	TRUE
129956	"Free"	"lifestyle"	"books"	TRUE		0	2	319	FALSE
130007	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	85	TRUE
130021	"$5.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	1435	FALSE
130022	"Free"	"lifestyle"	"lifestyle"	TRUE	4	133	4	871	FALSE
130023	"$6.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	162	FALSE
130065	"Free"	"lifestyle"	"health and fitness"	TRUE	5	4971	5	4973	FALSE
130079	"$4.99"	"lifestyle"	"utilities"	FALSE	2	8	3	44	FALSE
130109	"$0.99"	"lifestyle"	"lifestyle"	FALSE	5	9	4.5	127	FALSE
130111	"Free"	"lifestyle"	"food and drink"	TRUE	4.5	21	4	230	TRUE
130114	"Free"	"lifestyle"	"utilities"	TRUE	2	32	2.5	38	FALSE
130132	"Free"	"lifestyle"	"games"	TRUE	4	72	3.5	158	FALSE
130148	"Free"	"lifestyle"	"lifestyle"	TRUE	2	20	3.5	411	FALSE
130158	"Free"	"lifestyle"	"lifestyle"	TRUE	3	16	3.5	64	FALSE
130159	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	158	FALSE
130160	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	96	TRUE
130163	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	7	4.5	41	TRUE
130178	"Free"	"lifestyle"	"lifestyle"	TRUE	3	894	3	928	FALSE
130187	"Free"	"lifestyle"	"entertainment"	TRUE	4	20	4	66	FALSE
130251	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	159	4	2780	TRUE
130264	"Free"	"lifestyle"	"food and drink"	TRUE		0	5	36	TRUE
130317	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	374	FALSE
130323	"$2.99"	"lifestyle"	"entertainment"	FALSE	2.5	71	3	96	FALSE
130340	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	4.5	162	FALSE
130358	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	43	FALSE
130384	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	121	TRUE
130404	"$2.99"	"lifestyle"	"lifestyle"	FALSE	5	140	4.5	1429	FALSE
130405	"$4.99"	"lifestyle"	"lifestyle"	FALSE	5	95	5	588	FALSE
130429	"Free"	"lifestyle"	"lifestyle"	TRUE	5	19	4	154	TRUE
130439	"Free"	"lifestyle"	"health and fitness"	TRUE	2.5	24	2.5	32	FALSE
130462	"Free"	"lifestyle"	"utilities"	TRUE		0	2	185	FALSE
130464	"Free"	"lifestyle"	"utilities"	TRUE	4.5	120	3.5	6724	FALSE
130487	"$0.99"	"lifestyle"	"music"	FALSE	3	10	2	30	FALSE
130490	"Free"	"lifestyle"	"lifestyle"	TRUE	3	38	3	43	FALSE
130508	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	233	3.5	281	FALSE
130514	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	31	3	605	FALSE
130516	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	687	2.5	687	FALSE
130528	"Free"	"lifestyle"	"entertainment"	TRUE	2	33	3	11025	FALSE
130529	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	365	FALSE
130531	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	122	FALSE
130533	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2	36	2	36	FALSE
130540	"Free"	"lifestyle"	"entertainment"	TRUE	4	31	4	76	FALSE
130543	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	785	FALSE
130548	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	47	1.5	51	FALSE
130626	"$7.99"	"lifestyle"	"productivity"	FALSE	5	5	3.5	391	FALSE
130631	"$3.99"	"lifestyle"	"productivity"	FALSE		0	3.5	33	FALSE
130673	"Free"	"lifestyle"	"food and drink"	TRUE	4	21	4	119	FALSE
130709	"Free"	"lifestyle"	"lifestyle"	TRUE	2	17	2.5	30	FALSE
130719	"Free"	"lifestyle"	"reference"	TRUE	5	10	4	129	FALSE
130755	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	23	4	102	FALSE
130769	"Free"	"social networking"	"lifestyle"	TRUE		0	2.5	84	FALSE
130810	"Free"	"lifestyle"	"food and drink"	TRUE		0	3	219	TRUE
130862	"Free"	"lifestyle"	"entertainment"	TRUE	4	8	4	41	FALSE
130868	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	407	3.5	407	FALSE
130888	"$0.99"	"lifestyle"	"food and drink"	FALSE	3	56	3	57	FALSE
130889	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	125	3	182	FALSE
130922	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	536	TRUE
130962	"Free"	"lifestyle"	"entertainment"	TRUE		0	2	81	FALSE
130972	"$1.99"	"lifestyle"	"lifestyle"	FALSE	4	45	4	60	FALSE
130978	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	7	2.5	73	FALSE
131027	"$0.99"	"lifestyle"	"education"	FALSE	3.5	58	3.5	58	FALSE
131042	"Free"	"lifestyle"	"weather"	TRUE	2.5	11	2	473	TRUE
131047	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	32	FALSE
131058	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	6	3	6760	TRUE
131072	"Free"	"lifestyle"	"food and drink"	TRUE	4	646	4.5	15519	TRUE
131080	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	13	4.5	37	FALSE
131102	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	47	4.5	66	FALSE
131109	"Free"	"social networking"	"lifestyle"	TRUE		0	4.5	32	FALSE
131125	"Free"	"lifestyle"	"lifestyle"	TRUE	2	9	2.5	10174	TRUE
131140	"Free"	"lifestyle"	"entertainment"	TRUE	3	13	3	40	FALSE
131162	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	13	4.5	566	TRUE
131164	"Free"	"weather"	"lifestyle"	TRUE		0	3.5	59	TRUE
131193	"Free"	"lifestyle"	"news"	TRUE	2	12	2.5	207	FALSE
131235	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	40	FALSE
131252	"Free"	"lifestyle"	"social networking"	TRUE	3.5	19	3.5	197	FALSE
131254	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4.5	437	4.5	1437	FALSE
131262	"Free"	"lifestyle"	"utilities"	TRUE	4	447	4	465	FALSE
131266	"Free"	"lifestyle"	"entertainment"	TRUE		0	4	92	FALSE
131278	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	175	3.5	175	FALSE
131281	"Free"	"lifestyle"	"travel"	TRUE		0	4	45	TRUE
131283	"Free"	"lifestyle"	"utilities"	TRUE	4	982	4	986	FALSE
131293	"$1.99"	"lifestyle"	"lifestyle"	FALSE	2.5	30	3.5	42	FALSE
131294	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	113	3	153	FALSE
131299	"$1.99"	"lifestyle"	"food and drink"	FALSE	5	10	4.5	91	TRUE
131300	"Free"	"lifestyle"	"food and drink"	TRUE	4.5	170	5	1438	TRUE
131306	"$1.99"	"lifestyle"	"photo and video"	FALSE		0	4.5	73	FALSE
131307	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	15	4.5	202	FALSE
131312	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	82	3.5	82	FALSE
131324	"Free"	"lifestyle"	"utilities"	TRUE	4	133	4	139	FALSE
131335	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	40	FALSE
131388	"Free"	"lifestyle"	"travel"	TRUE		0	2.5	36	FALSE
131394	"Free"	"lifestyle"	"lifestyle"	TRUE	2	31	2	31	FALSE
131406	"Free"	"social networking"	"lifestyle"	TRUE	4.5	43	4.5	44	FALSE
131407	"$1.99"	"lifestyle"	"utilities"	FALSE	3.5	15	4.5	532	TRUE
131412	"Free"	"lifestyle"	"utilities"	TRUE	4	95	2.5	516	FALSE
131423	"$0.99"	"lifestyle"	"utilities"	FALSE		0	3	31	FALSE
131432	"$0.99"	"lifestyle"	"utilities"	FALSE	2.5	1856	2.5	1856	FALSE
131434	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4.5	32	4.5	35	FALSE
131468	"Free"	"lifestyle"	"entertainment"	TRUE	2	6	3	174	FALSE
131469	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	32	FALSE
131486	"Free"	"lifestyle"	"photo and video"	TRUE		0	4.5	36	TRUE
131500	"Free"	"lifestyle"	"games"	TRUE	4	33	4	33	FALSE
131534	"Free"	"lifestyle"	"lifestyle"	TRUE	3	8	3.5	42	FALSE
131562	"Free"	"lifestyle"	"reference"	TRUE	4	24	4.5	725	FALSE
131563	"$1.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	36	FALSE
131586	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	34	FALSE
131619	"Free"	"lifestyle"	"productivity"	TRUE	3.5	15	4	405	FALSE
131650	"Free"	"lifestyle"	"health and fitness"	TRUE		0	4.5	46	FALSE
131651	"Free"	"lifestyle"	"health and fitness"	TRUE		0	3.5	32	FALSE
131672	"Free"	"lifestyle"	"health and fitness"	TRUE	2.5	18	4.5	135	FALSE
131702	"$3.99"	"lifestyle"	"reference"	FALSE	3	23	3	57	FALSE
131749	"$19.99"	"lifestyle"	"reference"	FALSE	4	9	4	71	TRUE
131752	"$1.99"	"lifestyle"	"photo and video"	FALSE	4.5	7	4.5	74	FALSE
131761	"Free"	"lifestyle"	"lifestyle"	TRUE	5	6	4	2498	FALSE
131770	"Free"	"lifestyle"	"photo and video"	TRUE	4	51	4	140	FALSE
131771	"Free"	"lifestyle"	"photo and video"	TRUE	4.5	16	4	38	FALSE
131773	"Free"	"lifestyle"	"photo and video"	TRUE	4.5	11	4	33	FALSE
131774	"Free"	"lifestyle"	"photo and video"	TRUE	4	19	4	47	FALSE
131780	"Free"	"lifestyle"	"productivity"	TRUE	1.5	12	1.5	31	FALSE
131802	"Free"	"lifestyle"	"photo and video"	TRUE		0	4	42	FALSE
131805	"Free"	"lifestyle"	"photo and video"	TRUE	3.5	7	4	96	FALSE
131806	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	31	FALSE
131809	"Free"	"lifestyle"	"photo and video"	TRUE	3.5	12	4	85	FALSE
131820	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	7	3	1798	FALSE
131826	"Free"	"lifestyle"	"entertainment"	TRUE	3	183	3	438	FALSE
131827	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	159	2.5	15406	FALSE
131830	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	78	FALSE
131831	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	2840	FALSE
131832	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	167	FALSE
131834	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	33	FALSE
131842	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4	14	4.5	33	FALSE
131849	"Free"	"lifestyle"	"lifestyle"	TRUE	3	81	2.5	267	FALSE
131851	"$2.99"	"lifestyle"	"education"	FALSE	2.5	6	3.5	61	FALSE
131854	"Free"	"lifestyle"	"lifestyle"	TRUE	5	27	5	481	FALSE
131864	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	25	2.5	92	FALSE
131871	"Free"	"lifestyle"	"entertainment"	TRUE	4	8	3.5	125	FALSE
131877	"Free"	"lifestyle"	"productivity"	TRUE	4.5	11	4	46	FALSE
131878	"Free"	"lifestyle"	"productivity"	TRUE	4	7	3	318	FALSE
131879	"$0.99"	"lifestyle"	"games"	FALSE	5	31	5	31	FALSE
131882	"Free"	"lifestyle"	"photo and video"	TRUE	5	14	4.5	83	FALSE
131893	"$0.99"	"lifestyle"	"entertainment"	FALSE	4	46	4	106	FALSE
131969	"$3.99"	"lifestyle"	"health and fitness"	FALSE		0	4.5	93	FALSE
131975	"Free"	"lifestyle"	"health and fitness"	TRUE	3	19	2.5	31	FALSE
131978	"Free"	"lifestyle"	"health and fitness"	TRUE	4	6	4.5	114	FALSE
131982	"$1.99"	"lifestyle"	"lifestyle"	FALSE	4	11	3	159	FALSE
131997	"Free"	"lifestyle"	"photo and video"	TRUE	3.5	12	3	37	FALSE
132056	"Free"	"lifestyle"	"finance"	TRUE	3.5	7	2.5	437	FALSE
132061	"Free"	"lifestyle"	"social networking"	TRUE		0	3.5	137	TRUE
132067	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	165	FALSE
132086	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	5	4	557	FALSE
132164	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	53	2.5	59	FALSE
132172	"Free"	"lifestyle"	"finance"	TRUE		0	4.5	119	TRUE
132179	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	40	FALSE
132185	"Free"	"lifestyle"	"utilities"	TRUE		0	4	45	FALSE
132197	"Free"	"social networking"	"lifestyle"	TRUE	3.5	16	4.5	35	FALSE
132199	"Free"	"lifestyle"	"lifestyle"	TRUE	4	39	4	56	FALSE
132255	"Free"	"lifestyle"	"health and fitness"	TRUE		0	2.5	93	TRUE
132264	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	60	TRUE
132326	"Free"	"lifestyle"	"lifestyle"	TRUE	2	73	2.5	589	FALSE
132327	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	135	4	7092	TRUE
132349	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	35	1.5	35	FALSE
132367	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4.5	176	4.5	215	FALSE
132368	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4.5	281	4.5	295	FALSE
132401	"Free"	"lifestyle"	"education"	TRUE	4.5	21	4.5	32	FALSE
132403	"Free"	"lifestyle"	"reference"	TRUE	5	18	4.5	1138	TRUE
132405	"$2.99"	"lifestyle"	"productivity"	FALSE		0	3	31	FALSE
132408	"Free"	"lifestyle"	"reference"	TRUE	3	6	3	67	FALSE
132412	"$0.99"	"lifestyle"	"productivity"	FALSE	4	17	4	37	FALSE
132453	"$0.99"	"lifestyle"	"food and drink"	FALSE	5	6	3.5	58	FALSE
132454	"$2.99"	"lifestyle"	"food and drink"	FALSE	4.5	5	4	54	FALSE
132467	"Free"	"lifestyle"	"catalogs"	TRUE		0	4.5	216	TRUE
132468	"Free"	"lifestyle"	"lifestyle"	TRUE	5	9	5	38	TRUE
132523	"Free"	"lifestyle"	"productivity"	TRUE		0	5	108	FALSE
132539	"$0.99"	"lifestyle"	"health and fitness"	FALSE	3	75	3	75	FALSE
132547	"Free"	"lifestyle"	"travel"	TRUE		0	4	40	FALSE
132551	"Free"	"lifestyle"	"lifestyle"	TRUE	3	73	3	218	FALSE
132561	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	10	3	1134	FALSE
132563	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	234	TRUE
132583	"$3.99"	"lifestyle"	"productivity"	FALSE	3	16	3.5	241	FALSE
132585	"$7.99"	"lifestyle"	"productivity"	FALSE	2.5	33	2	121	FALSE
132596	"Free"	"lifestyle"	"entertainment"	TRUE	3	200	3	200	FALSE
132598	"Free"	"lifestyle"	"lifestyle"	TRUE	3	1640	3	1640	FALSE
132600	"Free"	"lifestyle"	"reference"	TRUE		0	3	49	FALSE
132604	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	63	3.5	19885	FALSE
132605	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	136	FALSE
132608	"Free"	"lifestyle"	"entertainment"	TRUE	3	60	2.5	412	FALSE
132609	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	136	FALSE
132610	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	387	3.5	387	FALSE
132611	"Free"	"lifestyle"	"lifestyle"	TRUE	3	319	3	319	FALSE
132612	"$0.99"	"lifestyle"	"entertainment"	FALSE	2.5	1478	2.5	1478	FALSE
132613	"Free"	"lifestyle"	"lifestyle"	TRUE	4	69	4	76	FALSE
132614	"Free"	"lifestyle"	"social networking"	TRUE		0	3.5	614	FALSE
132616	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	907	2.5	907	FALSE
132622	"Free"	"lifestyle"	"entertainment"	TRUE		0	2	414	FALSE
132625	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	20	2.5	101	FALSE
132626	"$1.99"	"lifestyle"	"entertainment"	FALSE	3.5	29	3.5	33	FALSE
132627	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	3314	4.5	4753	FALSE
132628	"Free"	"lifestyle"	"entertainment"	TRUE	2	137	2	137	FALSE
132630	"Free"	"lifestyle"	"entertainment"	TRUE	2	568	2	568	FALSE
132632	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	92	2.5	96	FALSE
132637	"$3.99"	"lifestyle"	"lifestyle"	FALSE	3	12	3.5	1448	FALSE
132638	"$1.99"	"lifestyle"	"lifestyle"	FALSE	2.5	6	3.5	307	FALSE
132639	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	3.5	226	FALSE
132640	"$2.99"	"lifestyle"	"lifestyle"	FALSE	3	1197	2.5	6487	FALSE
132641	"Free"	"lifestyle"	"lifestyle"	TRUE	3	17801	2.5	330654	FALSE
132642	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	57	3	154	FALSE
132643	"$9.99"	"lifestyle"	"lifestyle"	FALSE	2.5	965	2.5	967	FALSE
